Folder,filename,QR-Code,Plotnr,R4Snr,Genotyp,row,col,Score_JLU,Score_GAU,diff,source_csv,Score,mean_score,disagreement,is_high_quality,extracted_date,extracted_bbch,image_path,file_exists,plot_group
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142535.jpg,222_VOGESA_R4S_315_4_42,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142535.jpg,True,222_VOGESA_R4S_315_4_42
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142550.jpg,221_Tina_R4S_339_4_41,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142550.jpg,True,221_Tina_R4S_339_4_41
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142558.jpg,221_Tina_R4S_339_4_41,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142558.jpg,True,221_Tina_R4S_339_4_41
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142608.jpg,221_Tina_R4S_339_4_41,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142608.jpg,True,221_Tina_R4S_339_4_41
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142627.jpg,220_Resyn-Goe S4_R4S_206_4_40,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142627.jpg,True,220_Resyn-Goe S4_R4S_206_4_40
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142633.jpg,220_Resyn-Goe S4_R4S_206_4_40,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142633.jpg,True,220_Resyn-Goe S4_R4S_206_4_40
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142639.jpg,220_Resyn-Goe S4_R4S_206_4_40,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142639.jpg,True,220_Resyn-Goe S4_R4S_206_4_40
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142655.jpg,219_Sator Oetofte_R4S_334_4_39,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142655.jpg,True,219_Sator Oetofte_R4S_334_4_39
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142702.jpg,219_Sator Oetofte_R4S_334_4_39,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142702.jpg,True,219_Sator Oetofte_R4S_334_4_39
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142708.jpg,219_Sator Oetofte_R4S_334_4_39,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142708.jpg,True,219_Sator Oetofte_R4S_334_4_39
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142723.jpg,218_Viking_R4S_238_4_38,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142723.jpg,True,218_Viking_R4S_238_4_38
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142728.jpg,218_Viking_R4S_238_4_38,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142728.jpg,True,218_Viking_R4S_238_4_38
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142734.jpg,218_Viking_R4S_238_4_38,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142734.jpg,True,218_Viking_R4S_238_4_38
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142749.jpg,217_Palu_R4S_365_4_37,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142749.jpg,True,217_Palu_R4S_365_4_37
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142754.jpg,217_Palu_R4S_365_4_37,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,6.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142754.jpg,True,217_Palu_R4S_365_4_37
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142803.jpg,217_Palu_R4S_365_4_37,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,8.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142803.jpg,True,217_Palu_R4S_365_4_37
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142818.jpg,216_ALLESANDRO KWS_R4S_550_4_36,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,6.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142818.jpg,True,216_ALLESANDRO KWS_R4S_550_4_36
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142824.jpg,216_ALLESANDRO KWS_R4S_550_4_36,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142824.jpg,True,216_ALLESANDRO KWS_R4S_550_4_36
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142831.jpg,216_ALLESANDRO KWS_R4S_550_4_36,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,5.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142831.jpg,True,216_ALLESANDRO KWS_R4S_550_4_36
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142848.jpg,215_Lorenz_R4S_237_4_35,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142848.jpg,True,215_Lorenz_R4S_237_4_35
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142854.jpg,215_Lorenz_R4S_237_4_35,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142854.jpg,True,215_Lorenz_R4S_237_4_35
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142900.jpg,215_Lorenz_R4S_237_4_35,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,14.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142900.jpg,True,215_Lorenz_R4S_237_4_35
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142915.jpg,214_R64_R4S_418_4_34,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,7.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142915.jpg,True,214_R64_R4S_418_4_34
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142921.jpg,214_R64_R4S_418_4_34,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142921.jpg,True,214_R64_R4S_418_4_34
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142927.jpg,214_R64_R4S_418_4_34,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,17.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142927.jpg,True,214_R64_R4S_418_4_34
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142941.jpg,213_Q100_R4S_304_4_33,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142941.jpg,True,213_Q100_R4S_304_4_33
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142947.jpg,213_Q100_R4S_304_4_33,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142947.jpg,True,213_Q100_R4S_304_4_33
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_142953.jpg,213_Q100_R4S_304_4_33,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_142953.jpg,True,213_Q100_R4S_304_4_33
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143009.jpg,212_Aberdeenshire Prize_R4S_347_4_32,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143009.jpg,True,212_Aberdeenshire Prize_R4S_347_4_32
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143015.jpg,212_Aberdeenshire Prize_R4S_347_4_32,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143015.jpg,True,212_Aberdeenshire Prize_R4S_347_4_32
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143021.jpg,212_Aberdeenshire Prize_R4S_347_4_32,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143021.jpg,True,212_Aberdeenshire Prize_R4S_347_4_32
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143041.jpg,211_SW Sinatra_R4S_239_4_31,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143041.jpg,True,211_SW Sinatra_R4S_239_4_31
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143047.jpg,211_SW Sinatra_R4S_239_4_31,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143047.jpg,True,211_SW Sinatra_R4S_239_4_31
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143053.jpg,211_SW Sinatra_R4S_239_4_31,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143053.jpg,True,211_SW Sinatra_R4S_239_4_31
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143117.jpg,210_Taisetsu_R4S_523_4_30,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143117.jpg,True,210_Taisetsu_R4S_523_4_30
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143122.jpg,210_Taisetsu_R4S_523_4_30,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,8.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143122.jpg,True,210_Taisetsu_R4S_523_4_30
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143128.jpg,210_Taisetsu_R4S_523_4_30,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,8.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143128.jpg,True,210_Taisetsu_R4S_523_4_30
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143145.jpg,209_K615_R4S_146_4_29,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143145.jpg,True,209_K615_R4S_146_4_29
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143152.jpg,209_K615_R4S_146_4_29,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143152.jpg,True,209_K615_R4S_146_4_29
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143157.jpg,209_K615_R4S_146_4_29,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143157.jpg,True,209_K615_R4S_146_4_29
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143213.jpg,208_R76_R4S_439_4_28,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143213.jpg,True,208_R76_R4S_439_4_28
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143218.jpg,208_R76_R4S_439_4_28,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143218.jpg,True,208_R76_R4S_439_4_28
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143224.jpg,208_R76_R4S_439_4_28,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143224.jpg,True,208_R76_R4S_439_4_28
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143246.jpg,207_Angus_R4S_346_4_27,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143246.jpg,True,207_Angus_R4S_346_4_27
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143252.jpg,207_Angus_R4S_346_4_27,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143252.jpg,True,207_Angus_R4S_346_4_27
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143258.jpg,207_Angus_R4S_346_4_27,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143258.jpg,True,207_Angus_R4S_346_4_27
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143313.jpg,206_LORD DERBY_R4S_352_4_26,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143313.jpg,True,206_LORD DERBY_R4S_352_4_26
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143318.jpg,206_LORD DERBY_R4S_352_4_26,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143318.jpg,True,206_LORD DERBY_R4S_352_4_26
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143324.jpg,206_LORD DERBY_R4S_352_4_26,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143324.jpg,True,206_LORD DERBY_R4S_352_4_26
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143344.jpg,205_RESYN-H048_R4S_205_4_25,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143344.jpg,True,205_RESYN-H048_R4S_205_4_25
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143351.jpg,205_RESYN-H048_R4S_205_4_25,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,5.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143351.jpg,True,205_RESYN-H048_R4S_205_4_25
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143357.jpg,205_RESYN-H048_R4S_205_4_25,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143357.jpg,True,205_RESYN-H048_R4S_205_4_25
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143413.jpg,204_ALLESANDRO KWS_R4S_549_4_24,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143413.jpg,True,204_ALLESANDRO KWS_R4S_549_4_24
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143419.jpg,204_ALLESANDRO KWS_R4S_549_4_24,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143419.jpg,True,204_ALLESANDRO KWS_R4S_549_4_24
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143425.jpg,204_ALLESANDRO KWS_R4S_549_4_24,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,6.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143425.jpg,True,204_ALLESANDRO KWS_R4S_549_4_24
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143444.jpg,203_K160.1.1_R4S_448_4_23,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143444.jpg,True,203_K160.1.1_R4S_448_4_23
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143450.jpg,203_K160.1.1_R4S_448_4_23,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143450.jpg,True,203_K160.1.1_R4S_448_4_23
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143456.jpg,203_K160.1.1_R4S_448_4_23,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,4.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143456.jpg,True,203_K160.1.1_R4S_448_4_23
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143513.jpg,202_LG Atlas_R4S_500_4_22,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143513.jpg,True,202_LG Atlas_R4S_500_4_22
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143518.jpg,202_LG Atlas_R4S_500_4_22,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143518.jpg,True,202_LG Atlas_R4S_500_4_22
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143526.jpg,202_LG Atlas_R4S_500_4_22,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,8.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143526.jpg,True,202_LG Atlas_R4S_500_4_22
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143544.jpg,201_Scotia_R4S_324_4_21,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143544.jpg,True,201_Scotia_R4S_324_4_21
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_143550.jpg,201_Scotia_R4S_324_4_21,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_143550.jpg,True,201_Scotia_R4S_324_4_21
